1,0,0,-1760,1760,0,0,-25024,25024,0,0,0,0,1,0
2,520,397,-1925,1528,0,5637,-27362,21724,0,0,0,0,1,0
3,1041,778,-2015,1237,0,11058,-28648,17590,0,0,0,0,1,0
4,1562,1129,-2028,899,0,16053,-28833,12780,0,0,0,0,1,0
5,2083,1437,-1963,526,0,20432,-27910,7479,0,0,0,0,1,0
6,2604,1690,-1823,133,0,24025,-25915,1890,0,0,0,0,1,0
7,3125,1878,-1612,-265,0,26696,-22924,-3772,0,0,0,0,1,0
8,3645,1993,-1340,-653,0,28340,-19052,-9288,0,0,0,0,1,0
9,4166,2032,-1016,-1016,0,28895,-14448,-14448,0,0,0,0,1,0
10,4687,1993,-653,-1340,0,28340,-9288,-19052,0,0,0,0,1,0
11,5208,1878,-265,-1612,0,26696,-3772,-22924,0,0,0,0,1,0
12,5729,1690,133,-1823,0,24025,1890,-25915,0,0,0,0,1,0
13,6250,1437,526,-1963,0,20432,7479,-27910,0,0,0,0,1,0
14,6770,1129,899,-2028,0,16053,12780,-28833,0,0,0,0,1,0
15,7291,778,1237,-2015,0,11058,17590,-28648,0,0,0,0,1,0
16,7812,397,1528,-1925,0,5637,21724,-27362,0,0,0,0,1,0
17,8333,0,1760,-1760,0,0,25024,-25024,0,0,0,0,1,0
18,8854,-397,1925,-1528,0,-5637,27362,-21724,0,0,0,0,1,0
19,9375,-778,2015,-1237,0,-11058,28648,-17590,0,0,0,0,1,0
20,9895,-1129,2028,-899,0,-16053,28833,-12780,0,0,0,0,1,0
21,10416,-1437,1963,-526,0,-20432,27910,-7479,0,0,0,0,1,0
22,10937,-1690,1823,-133,0,-24025,25915,-1890,0,0,0,0,1,0
23,11458,-1878,1612,265,0,-26696,22924,3772,0,0,0,0,1,0
24,11979,-1993,1340,653,0,-28340,19052,9288,0,0,0,0,1,0
25,12500,-2032,1016,1016,0,-28895,14448,14448,0,0,0,0,1,0
26,13020,-1993,653,1340,0,-28340,9288,19052,0,0,0,0,1,0
27,13541,-1878,265,1612,0,-26696,3772,22924,0,0,0,0,1,0
28,14062,-1690,-133,1823,0,-24025,-1890,25915,0,0,0,0,1,0
29,14583,-1437,-526,1963,0,-20432,-7479,27910,0,0,0,0,1,0
30,15104,-1129,-899,2028,0,-16053,-12780,28833,0,0,0,0,1,0
31,15625,-778,-1237,2015,0,-11058,-17590,28648,0,0,0,0,1,0
32,16145,-397,-1528,1925,0,-5637,-21724,27362,0,0,0,0,1,0
33,16666,0,-1760,1760,0,0,-25024,25024,0,0,0,0,1,0
34,17187,397,-1925,1528,0,5637,-27362,21724,0,0,0,0,1,0
35,17708,778,-2015,1237,0,11058,-28648,17590,0,0,0,0,1,0
36,18229,1129,-2028,899,0,16053,-28833,12780,0,0,0,0,1,0
37,18750,1437,-1963,526,0,20432,-27910,7479,0,0,0,0,1,0
38,19270,1690,-1823,133,0,24025,-25915,1890,0,0,0,0,1,0
39,19791,1878,-1612,-265,0,26696,-22924,-3772,0,0,0,0,1,0
40,20312,1993,-1340,-653,0,28340,-19052,-9288,0,0,0,0,1,0
41,20833,2032,-1016,-1016,0,28895,-14448,-14448,0,0,0,0,1,0
42,21354,1993,-653,-1340,0,28340,-9288,-19052,0,0,0,0,1,0
43,21875,1878,-265,-1612,0,26696,-3772,-22924,0,0,0,0,1,0
44,22395,1690,133,-1823,0,24025,1890,-25915,0,0,0,0,1,0
45,22916,1437,526,-1963,0,20432,7479,-27910,0,0,0,0,1,0
46,23437,1129,899,-2028,0,16053,12780,-28833,0,0,0,0,1,0
47,23958,778,1237,-2015,0,11058,17590,-28648,0,0,0,0,1,0
48,24479,397,1528,-1925,0,5637,21724,-27362,0,0,0,0,1,0
49,25000,0,1760,-1760,0,0,25024,-25024,0,0,0,0,1,0
50,25520,-397,1925,-1528,0,-5637,27362,-21724,0,0,0,0,1,0
51,26041,-778,2015,-1237,0,-11058,28648,-17590,0,0,0,0,1,0
52,26562,-1129,2028,-899,0,-16053,28833,-12780,0,0,0,0,1,0
53,27083,-1437,1963,-526,0,-20432,27910,-7479,0,0,0,0,1,0
54,27604,-1690,1823,-133,0,-24025,25915,-1890,0,0,0,0,1,0
55,28125,-1878,1612,265,0,-26696,22924,3772,0,0,0,0,1,0
56,28645,-1993,1340,653,0,-28340,19052,9288,0,0,0,0,1,0
57,29166,-2032,1016,1016,0,-28895,14448,14448,0,0,0,0,1,0
58,29687,-1993,653,1340,0,-28340,9288,19052,0,0,0,0,1,0
59,30208,-1878,265,1612,0,-26696,3772,22924,0,0,0,0,1,0
60,30729,-1690,-133,1823,0,-24025,-1890,25915,0,0,0,0,1,0
61,31250,-1437,-526,1963,0,-20432,-7479,27910,0,0,0,0,1,0
62,31770,-1129,-899,2028,0,-16053,-12780,28833,0,0,0,0,1,0
63,32291,-778,-1237,2015,0,-11058,-17590,28648,0,0,0,0,1,0
64,32812,-397,-1528,1925,0,-5637,-21724,27362,0,0,0,0,1,0
65,33333,0,-1760,1760,0,0,-25024,25024,0,0,0,0,1,0
66,33854,397,-1925,1528,0,5637,-27362,21724,0,0,0,0,1,0
67,34375,778,-2015,1237,0,11058,-28648,17590,0,0,0,0,1,0
68,34895,1129,-2028,899,0,16053,-28833,12780,0,0,0,0,1,0
69,35416,1437,-1963,526,0,20432,-27910,7479,0,0,0,0,1,0
70,35937,1690,-1823,133,0,24025,-25915,1890,0,0,0,0,1,0
71,36458,1878,-1612,-265,0,26696,-22924,-3772,0,0,0,0,1,0
72,36979,1993,-1340,-653,0,28340,-19052,-9288,0,0,0,0,1,0
73,37500,2032,-1016,-1016,0,28895,-14448,-14448,0,0,0,0,1,0
74,38020,1993,-653,-1340,0,28340,-9288,-19052,0,0,0,0,1,0
75,38541,1878,-265,-1612,0,26696,-3772,-22924,0,0,0,0,1,0
76,39062,1690,133,-1823,0,24025,1890,-25915,0,0,0,0,1,0
77,39583,1437,526,-1963,0,20432,7479,-27910,0,0,0,0,1,0
78,40104,1129,899,-2028,0,16053,12780,-28833,0,0,0,0,1,0
79,40625,778,1237,-2015,0,11058,17590,-28648,0,0,0,0,1,0
80,41145,397,1528,-1925,0,5637,21724,-27362,0,0,0,0,1,0
81,41666,0,1760,-1760,0,0,25024,-25024,0,0,0,0,1,0
82,42187,-397,1925,-1528,0,-5637,27362,-21724,0,0,0,0,1,0
83,42708,-778,2015,-1237,0,-11058,28648,-17590,0,0,0,0,1,0
84,43229,-1129,2028,-899,0,-16053,28833,-12780,0,0,0,0,1,0
85,43750,-1437,1963,-526,0,-20432,27910,-7479,0,0,0,0,1,0
86,44270,-1690,1823,-133,0,-24025,25915,-1890,0,0,0,0,1,0
87,44791,-1878,1612,265,0,-26696,22924,3772,0,0,0,0,1,0
88,45312,-1993,1340,653,0,-28340,19052,9288,0,0,0,0,1,0
89,45833,-2032,1016,1016,0,-28895,14448,14448,0,0,0,0,1,0
90,46354,-1993,653,1340,0,-28340,9288,19052,0,0,0,0,1,0
91,46875,-1878,265,1612,0,-26696,3772,22924,0,0,0,0,1,0
92,47395,-1690,-133,1823,0,-24025,-1890,25915,0,0,0,0,1,0
93,47916,-1437,-526,1963,0,-20432,-7479,27910,0,0,0,0,1,0
94,48437,-1129,-899,2028,0,-16053,-12780,28833,0,0,0,0,1,0
95,48958,-778,-1237,2015,0,-11058,-17590,28648,0,0,0,0,1,0
96,49479,-397,-1528,1925,0,-5637,-21724,27362,0,0,0,0,1,0
97,50000,0,-5243,1760,-3482,0,-2502,27026,0,0,1,0,1,0
98,50520,397,-6404,1528,-4480,6088,-2736,23462,0,0,1,0,1,0
